# Generated by mutraff_edges_csv.py , by alvaro.paricio@uah.es
id,lat,long
123483880#1,1376906423,1376906978
123483881#0,259861492,2521036750
123483881#1,2521036750,259133665
123483885,1376906381,1376907390
123483886#0,1376907123,2270974158
123483886#1,2270974158,1629726429
123483886#2,1629726429,2270974169
123483886#3,2270974169,1376906466
123483886#4,1376906466,1376907169
123483886#5,1376907169,1376907457
123483886#6,1376907457,1376907365
123483888#0,259134158,1376907041
123483888#1,1376907041,1376906292
123483894,1376907356,1376907041
123483906#0,1060335067,1629726527
123483906#1,1629726527,1376906482
123483906#2,1376906482,2027136139
123483906#3,2027136139,1376907473
123483906#4,1376907473,1376906893
123483911#0,3853284421,1376906660
123483911#1,1376906660,1376907477
123483911#2,1376907477,1376907145
123483911#3,1376907145,1376906489
123483912,1376906961,1376906636
123483915#0,259134244,3815360045
123483915#1,3815360045,1376907207
123483915#2,1376907207,1376907374
123483915#3,1376907374,311421849
123483918,311421701,259134168
123483920#0,1376906672,1376907339
123483920#1,1376907339,1376906512
123483944#0,1376906844,1629726526
123483944#1,1629726526,2027136082
123483944#2,2027136082,1376906586
123483944#3,1376906586,2027136098
123483944#4,2027136098,1376906829
123483944#5,1376906829,2027136221
123483944#6,2027136221,1376906913
123483949,259861591,259861593
123483951#0,1376907132,1376906888
123483951#1,1376906888,1376906792
123483953#0,1376906860,1376906315
123483953#1,1376906315,1376906508
123483953#2,1376906508,1376906536
123483953#3,1376906536,2270974171
123483953#4,2270974171,1629726443
123483953#5,1629726443,2270974162
123483953#6,2270974162,1376907200
123483958#0,1376906991,1376907464
123483958#1,1376907464,1376907242
123483960#0,2622360083,311421848
123483960#1,311421848,1376906718
123483968,1376906921,1376907356
123483978#0,1376906789,1376906625
123483978#1,1376906625,1376906676
123483978#2,1376906676,1376907047
123483978#3,1376907047,1376906695
123483978#4,1376906695,370868998
123483978#5,370868998,1376907129
123483978#6,1376907129,1376906991
123483978#7,1376906991,1376907108
123483998,259134171,1376906986
123483999,1376907207,1376906718
123484005#0,258584307,1376906921
123484005#1,1376906921,3855467046
123484012#0,1376907397,1376906818
123484012#1,1376906818,1376906625
123484020#0,259862723,1376906834
123484020#1,1376906834,1376907247
123484020#2,1376907247,1376907321
123484020#3,1376907321,259134210
123484027#0,1376906911,1376906419
123484027#1,1376906419,1376907164
123484043#0,1376906268,2027136223
123484043#1,2027136223,1376906667
123484043#2,1376906667,2027136104
123484043#3,2027136104,1376906664
123484043#4,1376906664,2027136092
123484043#5,2027136092,1629726529
123484043#6,1629726529,247114816
123484050#0,259094459,3815365709
123484050#1,3815365709,1376907207
123484052#0,1376907087,2027136243
123484052#1,2027136243,2027136239
123484052#2,2027136239,1376906456
123484052#3,1376906456,2027136233
123484052#4,2027136233,1376906300
123484052#5,1376906300,1376907275
123484052#6,1376907275,1376906700
123484055,311421859,311421858
123484063,259862784,1376906419
123484070#0,1376906988,1376907416
123484070#1,1376907416,1376906838
123484070#2,1376906838,1376906821
123484070#3,1376906821,1376907414
123484070#4,1376907414,1376907240
123484081,1376906406,1376907404
123484086#0,637775617,1376906456
123484086#1,1376906456,1376906948
123484086#2,1376906948,1222027585
123484086#3,1222027585,1222026980
123484086#4,1222026980,1376907258
123484086#5,1376907258,1376907351
123484086#6,1376907351,2027136225
123484086#7,2027136225,1376906594
123484089,259861654,1376906931
123484094#0,1376907007,1376907150
123484094#1,1376907150,1376906834
123484097,259862785,1376906505
123484102,1376906479,1376907134
123484104#0,1376906277,1376907325
123484104#1,1376907325,1376906677
123484104#2,1376906677,1376906658
123484104#3,1376906658,2027136226
123484104#4,2027136226,1376906836
123484110,1376907477,1376906660
123484111#0,1376907285,1376907448
123484111#1,1376907448,1376906916
123484111#2,1376906916,2027136231
123484111#3,2027136231,637775617
123484111#4,637775617,2027136238
123484111#5,2027136238,1376906869
123484111#6,1376906869,1376907113
123484116#0,1376906550,1376907213
123484116#1,1376907213,1376906676
123484118,311421860,311421859
123484130,1376907150,1376906903
123484137,1376906577,1376906760
123484141#0,1376907014,2027136227
123484141#1,2027136227,1376907240
123484141#2,1376907240,1376906836
123484141#3,1376906836,1376907250
123484141#4,1376907250,1376907323
123484141#5,1376907323,1376907414
123484143#0,1376907399,1376907387
123484143#1,1376907387,1376907221
123484143#2,1376907221,1376906860
123484143#3,1376906860,1376907365
123484143#4,1376907365,1376907139
123484143#5,1376907139,1376906893
123484143#6,1376906893,1376907285
123484143#7,1376907285,1376906700
123484143#8,1376906700,1376907399
123484145,1376907404,1376906575
123484149,1376907304,1376907129
123484158#0,1376907412,1376906903
123484158#1,1376906903,1376907247
123484162#0,1376906853,4111998694
123484162#1,4111998694,4111998715
123484162#10,1376906780,259861882
123484162#2,4111998715,4111998717
123484162#3,4111998717,4111998718
123484162#4,4111998718,4111998722
123484162#5,4111998722,1376907195
123484162#6,1376907195,4111998723
123484162#7,4111998723,1376907362
123484162#8,1376907362,4111998725
123484162#9,4111998725,1376906780
123484163#0,259862783,1376907490
123484163#1,1376907490,2779166194
123484163#2,2779166194,3855465495
123484168#0,1376906326,1376907242
123484168#1,1376907242,1376906952
123484170#0,1376906674,1376907485
123484170#1,1376907485,1376906978
123484170#2,1376906978,1376906516
123484170#3,1376906516,1376906498
123484170#4,1376906498,1376907250
123484176,1376906983,1376906501
123484178#0,991966693,991966654
123484178#1,991966654,991966639
123800360,1379337570,1379337469
123800452,1222026627,1222027585
124900768,1128916666,4175647605
124900769#0,258589169,4175647601
124900769#1,4175647601,886752168
124900770#0,1388648765,1388648756
124900770#1,1388648756,1388648745
124900770#2,1388648745,258589169
124900770#3,258589169,1128916731
124900770#4,1128916731,1388648762
124900770#5,1388648762,1388648763
124900770#6,1388648763,1388648765
124900771,1388648762,420075640
124900772#0,1388648763,3363448132
124900772#1,3363448132,1128916715
124900772#2,1128916715,1128916662
124900772#3,1128916662,3363448156
124900772#4,3363448156,1128916786
124900773,886752168,3790330730
125233792#0,364518540,311472215
125233792#1,311472215,364515931
125233793#0,243762964,311422261
125233793#1,311422261,243762970
125233795#0,243763270,319988853
125233795#1,319988853,243762718
125233796,1165482325,243762964
125233797,1165482290,4002086839
125234340#0,893556388,3852267775
125234340#1,3852267775,3852207574
125234340#2,3852207574,991979807
125234341#0,893556386,1376906900
125234341#1,1376906900,3853123612
125234341#2,3853123612,3853097709
125234341#3,3853097709,3853123611
125234341#4,3853123611,3855494380
125462782#0,3782614295,1128916716
125462782#1,1128916716,3282784690
125462782#2,3282784690,3252810785
126777129#0,259718593,1404485839
126777129#1,1404485839,1904804563
126777129#2,1904804563,1910556742
129144261,1373121191,1425500610
129144289#0,833670369,1425500447
129144289#1,1425500447,2542799127
129144289#2,2542799127,1425500667
129144299,259133617,370871000
129144301,1425500479,1425500427
133787497#0,364537139,1472472940
133787497#1,1472472940,258720187
133787497#2,258720187,258720748
133787497#3,258720748,765880499
134180008,1475566264,1475566261
134180009#0,311422036,311422038
134180009#1,311422038,423001639
134180010#0,311422038,1475566262
134180010#1,1475566262,311422045
134180010#2,311422045,1475566264
134180010#3,1475566264,311422041
134180011#0,1475566262,311422047
134180011#1,311422047,423001642
134180011#2,423001642,423001562
134241631,422999491,1476745508
134241632,422996244,311296533
134241634,1476745473,1476745475
134241635,422996244,1060458848
134241637,422999494,422999731
134241638#0,3086756360,1476745507
134241638#1,1476745507,3976106813
134241638#2,3976106813,3976106812
134241638#3,3976106812,1476745502
134241638#4,1476745502,3086756359
138700703#0,1520867891,2606136407
138700703#1,2606136407,2069896922
146334709#0,259134245,3815353043
146334709#1,3815353043,259094457
148858938,1619218488,268971200
148858939,1619218412,252984929
148858941#0,1619218364,4078122830
148858941#1,4078122830,4078122826
148858941#2,4078122826,1619218333
148858942#0,246248674,1619218364
148858942#1,1619218364,1619218383
148858943,246054623,1619218494
148858944,1619218494,1619218492
150036321,637775599,1629726563
150036326,1629726561,637775599
150036328#0,637775623,637775636
150036328#1,637775636,637775634
150036331#0,637775616,637775615
150036331#1,637775615,637775634
150036334,1629726904,637775616
150036336#0,1629726653,637775626
150036336#1,637775626,1629726805
150036339#0,637775623,1629726701
150036339#1,1629726701,1629726642
150036343#0,637775616,637775618
150036343#1,637775618,2027136244
150036343#2,2027136244,1629727004
150036343#3,1629727004,1376907113
150036343#4,1376907113,637775621
150036346,637775599,637775601
150036349,637775628,1629726561
150036351,637775608,637775628
150036353,1629726563,1629726586
150036356#0,1629726637,1629726666
150036356#1,1629726666,1629726698
150036359#0,637775654,637775651
150036359#1,637775651,637775659
150036359#2,637775659,370349337
150036363#0,370349335,1629726750
150036363#1,1629726750,637775654
150036363#2,637775654,1629726690
150036363#3,1629726690,370349335
150036368#0,637775653,370349335
150036368#1,370349335,370349336
150036371#0,370349336,637775657
150036371#1,637775657,637775661
150036371#2,637775661,370706906
150036371#3,370706906,1629726937
150036371#4,1629726937,370349337
150036376#0,1629726904,637775634
150036376#1,637775634,637775606
150036376#2,637775606,1629726756
150036376#3,1629726756,1629726637
150036376#4,1629726637,637775608
150036376#5,637775608,637775613
150036376#6,637775613,1629726527
150036376#7,1629726527,637775586
150036376#8,637775586,637775585
150036376#9,637775585,637775583
150036384#0,637775629,637775624
150036384#1,637775624,637775606
150036385#0,1629726602,637775625
150036385#1,637775625,637775629
150036392,1629726646,1629726579
150036393#0,637775606,637775619
150036393#1,637775619,637775614
150036397#0,1629726871,2027136236
150036397#1,2027136236,1629726878
150036397#2,1629726878,637775617
150036399#0,1629726864,1629726802
150036399#1,1629726802,1629726756
150036402#0,246284825,259514516
150036402#1,259514516,246284825
150036404,1629726240,247046912
150036407#0,1629726240,370599835
150036407#1,370599835,370599700
150036407#2,370599700,370349331
150036414#0,370599791,1629726432
150036414#1,1629726432,1629726414
150036422,1629726185,1629726187
150036425,1629726992,370349337
150036427,1629726937,1629726785
150928131#0,585120568,1637896375
150928131#1,1637896375,311397301
150928131#2,311397301,247925286
150928131#3,247925286,1222027192
150928131#4,1222027192,585120745
150928131#5,585120745,585120569
150928131#6,585120569,1637897088
150928131#7,1637897088,1637897110
150928131#8,1637897110,585120747
150928131#9,585120747,253849600
150928148,1637897137,599016161
150928151,1637896843,1637896878
150928159#0,585120568,246256416
150928159#1,246256416,1637896339
150928159#2,1637896339,1637896311
150928159#3,1637896311,585120734
150928159#4,585120734,1637896275
150932467#0,1637948511,3410700676
150932467#1,3410700676,1637948516
150932474#0,1637948474,3410700669
150932474#1,3410700669,1637948514
150932477,1637948665,370348659
150932482#0,1637948505,3410700667
150932482#1,3410700667,1637948514
150932482#2,1637948514,1637948515
150932483#0,259860920,3541614426
150932483#1,3541614426,3086181518
150932483#2,3086181518,1637948474
150932483#3,1637948474,1637948505
150932483#4,1637948505,259860921
150932487#0,1637948665,3410608398
150932487#1,3410608398,3410608086
150932487#2,3410608086,420418790
150932487#3,420418790,1639230289
151082169,1639229936,259094840
151082174,847712753,1639229936
151082181,259094842,259862116
151082184,847712753,259094840
151082190#0,259094840,847712709
151082190#1,847712709,259094841
151082190#2,259094841,847712756
151082190#3,847712756,259094842
151082191#0,259094827,810521029
151082191#1,810521029,259133671
151082191#2,259133671,810521042
151082191#3,810521042,810520885
151082191#4,810520885,259133667
151082191#5,259133667,810520833
151082191#6,810520833,259094827
151082192,1639230380,637776054
151082200#0,259094607,259861766
151082200#1,259861766,259860461
151082200#2,259860461,259094611
151082200#3,259094611,259094612
151082200#4,259094612,810384144
151082200#5,810384144,259094604
151082200#6,259094604,259094605
151082200#7,259094605,259094606
151082200#8,259094606,259094607
151082202#0,259860686,1637948557
151082202#1,1637948557,259860688
151082202#2,259860688,259860689
151082202#3,259860689,259860690
151082218,370347625,246255538
151082219,370349173,370348645
151082221,259861119,259861120
151082227,259860856,370347625
151082228,259861115,259861116
151082230,259860854,259860856
151082232,259860692,259860686
151082233,259860690,259860691
151082234,370348650,370348652
151082235,370348665,370349173
151082236,599016162,599016169
151082237#0,370348652,370348656
151082237#1,370348656,370348659
151082237#2,370348659,370348665
151082238#0,259861116,259861117
151082238#1,259861117,259861118
151082238#2,259861118,259861119
151292453#0,1641127236,311421956
151292453#1,311421956,3857145469
151292453#10,259862732,3857145471
151292453#11,3857145471,991966649
151292453#2,3857145469,2622360222
151292453#3,2622360222,259134211
151292453#4,259134211,2301424697
151292453#5,2301424697,311421731
151292453#6,311421731,3086181492
151292453#7,3086181492,259134210
151292453#8,259134210,259134209
151292453#9,259134209,259862732
151292455#0,311421962,2622359792
151292455#1,2622359792,3815388745
151292455#2,3815388745,2621707671
151292456#0,259134243,2622359824
151292456#1,2622359824,3815388742
151292456#2,3815388742,3815388747
151292456#3,3815388747,311421962
151292457,311296615,311296616
151292458,311296615,209040059
151292459,1641127011,311296615
151292463,1641126971,370531761
151292464#0,209055777,3861194109
151292464#1,3861194109,209040033
151292464#2,209040033,3861194107
151292464#3,3861194107,1641127031
151292465#0,1641127031,3861194108
151292465#1,3861194108,3861194106
151292465#2,3861194106,1641127022
151292465#3,1641127022,370531426
151292466#0,258709314,258583786
151292466#1,258583786,258709315
151292466#2,258709315,258709316
151292467,258583792,260697883
151292468,258709313,258709314
151292469,258583792,259862793
151292470,1641127137,258709314
151292473,258709313,1641127137
151292474,259862918,1641127147
151292475#0,259862918,2337284772
151292475#1,2337284772,3540264757
151292475#2,3540264757,2337284769
151292475#3,2337284769,4112514643
151292475#4,4112514643,2337284764
151292475#5,2337284764,259862919
154170658#0,2582837760,897311648
154170658#1,897311648,2582837762
154170658#2,2582837762,370869465
154170658#3,370869465,370869401
154170688,1667524186,1667524177
154170701,1667524176,1667524175
154170703#0,1667524179,1667524180
